Codename,Product,"Sub
#","Ver
#",Region,1st Party,Platform,"Product
Code",Submitter,Sub Date,Sub Month,Result,"Result
Date","Days
in Test",Fail Reason,"Notes
(detail Fail reason if any)","Build Path
hyperlink",
Biscus,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,5-Dec-25,Dec-25,PASS,16-Dec-25,8,,v1 sub,,
Biscus,DLC,1,1.00,WW,Nintendo,NSW2,BEE-M-AA59A,SOJ,5-Dec-25,Dec-25,PASS,16-Dec-25,8,,DLC ROM (7 indexes),,
Biscus,Game,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,9-Dec-25,3,,,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY CHARACTER OUTFIT PACK (LEGENDARY COORDINATE PACK),,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,GARAKE CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY BGM CD PACK (BGM PACK) ,,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,ICHIBAN LEGENDARY LAD (MEMBER KASUGA),,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,ICHIBAN KASUGA LEGENDARY OUTFIT PACK (KASUGA COORDINATE),,
Biscus,DLC,1,1.00,WW,Sony,PS4,CUSA-54714,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY LADS & GALS PACK (LEGENDARY BOYS AND LADIES SET),,
Biscus,Game,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,9-Dec-25,3,,,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY CHARACTER OUTFIT PACK (LEGENDARY COORDINATE PACK),,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,GARAKE CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY BGM CD PACK (BGM PACK) ,,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,ICHIBAN LEGENDARY LAD (MEMBER KASUGA),,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,ICHIBAN KASUGA LEGENDARY OUTFIT PACK (KASUGA COORDINATE),,
Biscus,DLC,1,1.00,WW,Sony,PS5,PPSA-30223,SOJ,5-Dec-25,Dec-25,PASS,7-Dec-25,1,,LEGENDARY LADS & GALS PACK (LEGENDARY BOYS AND LADIES SET),,
Biscus,Game,1,2.0.5010.0,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,Base game (rev 55132),,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,LEGENDARY CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,LEGENDARY CHARACTER OUTFIT PACK (LEGENDARY COORDINATE PACK),,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,GARAKE CUSTOMIZE PACK,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,LEGENDARY BGM CD PACK (BGM PACK) ,,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,ICHIBAN LEGENDARY LAD (MEMBER KASUGA),,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,ICHIBAN KASUGA LEGENDARY OUTFIT PACK (KASUGA COORDINATE),,
Biscus,DLC,1,1.00,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,5-Dec-25,Dec-25,PASS,8-Dec-25,2,,LEGENDARY LADS & GALS PACK (LEGENDARY BOYS AND LADIES SET),,
Biscus,Game,1,1.00,WW,Valve,Steam,21069421,SOA,8-Dec-25,Dec-25,PASS,23-Dec-25,12,,Swap to new RC for release,,
Biscus,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,8-Dec-25,Dec-25,PASS,8-Dec-25,1,,7 DLCs,,
AdamSS,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-AA4AA,SOJ,11-Dec-25,Dec-25,PASS,14-Dec-25,2,,"v0 sub, sign-off 12/9",,
AdamSS,Application,1,1.00,WW,Nintendo,NSW2,BEE-P-ABMZA,SOJ,11-Dec-25,Dec-25,PASS,15-Dec-25,3,,"DAS v0 sub, sign-off 12/9",,
AdamSS,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-AA4AA,SOJ,15-Dec-25,Dec-25,FAIL,17-Dec-25,3,Compliance,"v1 sub, sign-off 12/11",,
AdamSS,Game,2,1.00,WW,Nintendo,NSW2,BEE-P-AA4AA,SOJ,19-Dec-25,Dec-25,PASS,12-Jan-26,17,,"v1 sub, sign-off 12/18",,
AdamSS,DLC,1,1.00,WW,Nintendo,NSW2,BEE-M-AA4AA,SOJ,15-Dec-25,Dec-25,PASS,12-Jan-26,21,,DLC archive 00 (6 indexes),,
AdamSS,Application,1,1.00,WW,Nintendo,NSW2,BEE-P-ABMZA,SOJ,15-Dec-25,Dec-25,PASS,22-Dec-25,6,,"DAS v1 sub, sign-off 12/11",,
Nexus2 K1,Patch,1,2.12,WW,Nintendo,NSW2,BEE-U-AA3DA,SOJ,12-Dec-25,Dec-25,PASS,17-Dec-25,4,,Hotfix patch 2.12,,
Nexus2 K1,Patch,1,01.012.000,WW,Sony,PS5,PPSA-31334,SOJ,12-Dec-25,Dec-25,PASS,12-Dec-25,1,,Hotfix patch 2.12,,
Nexus2 K1,Patch,1,2.12.3090.0,WW,Microsoft,XBS,9NFVRXK3HJ8J,SOA,12-Dec-25,Dec-25,PASS,12-Dec-25,1,,Hotfix patch 2.12,,
Nexus2 K1,Patch,1,2.12,WW,Valve,Steam,21145913,SOA,12-Dec-25,Dec-25,PASS,12-Dec-25,1,,Hotfix patch 2.12,,
Gelande,Patch,1,1.13,WW,Sony,PS5,PPSA-31327,SOJ,12-Dec-25,Dec-25,PASS,12-Dec-25,1,,Hotfix patch 1.13,,
Gelande,Patch,1,1.13,WW,Microsoft,XBS,9NRKLTWN2ZQ7,SOA,12-Dec-25,Dec-25,PASS,15-Dec-25,2,,"Hotfix patch (1.13, CU3)",,
Gelande,Patch,1,1.13,WW,Valve,Steam,21132306,SOA,12-Dec-25,Dec-25,PASS,12-Dec-25,1,,Hotfix patch 1.13,,
Kite,Application,1,1.00,NA/EU,Sony,PS4,CUSA-57488,SOA,12-Dec-25,Dec-25,FAIL,16-Dec-25,3,Compliance,slot 12/15-12/18; 1 MF using XB gamescore term,,
Kite,Application,1,1.00,NA/EU,Sony,PS5,PPSA-34429,SOA,12-Dec-25,Dec-25,FAIL,16-Dec-25,3,Compliance,slot 12/14-12/17; 1 MF using XB gamerscore term,,
Kite,Application,1,1.00,NA/EU,Microsoft,XBS,9NW3SDMX7H4J,SOA,12-Dec-25,Dec-25,PASS,12-Dec-25,1,,UWP app for XBS/MSPC,,
Kite,DLC,1,1.00,NA/EU,Valve,Steam,21107679,SOA,12-Dec-25,Dec-25,PASS,12-Dec-25,1,,,,
Biscus,Demo,1,1.00,WW,Nintendo,NSW2,BEE-P-ABMVA,SOJ,19-Dec-25,Dec-25,PASS,26-Dec-25,6,,Target sub 12/15 > 12/19; delayed due to file size waiver discussions,,
Biscus,Demo,1,1.00,WW,Sony,PS5,PPSA-33582,SOJ,15-Dec-25,Dec-25,PASS,17-Dec-25,3,,,,
Biscus,Demo,1,2.0.890.0,WW,Microsoft,XBS,9PCNZF038H0Q,SOA,16-Dec-25,Dec-25,PASS,17-Dec-25,2,,,,
Biscus,Demo,1,1.00,WW,Valve,Steam,21189230,SOA,16-Dec-25,Dec-25,PASS,21-Dec-25,4,,,,
Kite,Application,1,1.01,NA/EU,Microsoft,XBS,9NW3SDMX7H4J,SOA,19-Dec-25,Dec-25,PASS,22-Dec-25,2,,UWP app for XBS/MSPC,,
Kite,DLC,1,1.01,NA/EU,Valve,Steam,21289593,SOA,23-Dec-25,Dec-25,PASS,23-Dec-25,1,,,,
Nexus2 K2,Patch,1,2.12,WW,Nintendo,NSW2,BEE-U-AA3EA,SOJ,19-Dec-25,Dec-25,PASS,24-Dec-25,4,,Hotfix patch 2.12,,
Nexus2 K2,Patch,1,01.012.000,WW,Sony,PS5,PPSA-31333,SOJ,19-Dec-25,Dec-25,PASS,19-Dec-25,1,,Hotfix patch 2.12,,
Nexus2 K2,Patch,1,2.12.870.0,WW,Microsoft,XBS,9PBPNTFFXCBN,SOA,19-Dec-25,Dec-25,PASS,19-Dec-25,1,,Hotfix patch 2.12,,
Nexus2 K2,Patch,1,2.12,WW,Valve,Steam,21238866,SOA,19-Dec-25,Dec-25,PASS,19-Dec-25,1,,Hotfix patch 2.12,,
Gelande,Patch,1,1.14,WW,Microsoft,XBS,9NRKLTWN2ZQ7,SOA,19-Dec-25,Dec-25,PASS,24-Dec-26,265,,"Hotfix patch (1.14, CU4)",,
Terra,Patch,1,1.02,WW,Nintendo,NSW2,HAC-U-A8QFH,SOJ,24-Dec-25,Dec-25,PASS,5-Jan-26,9,,On-card DLC patch to change card size to 32GB,,
Kite,Application,1,1.01,NA/EU,Sony,PS4,CUSA-57488,SOA,3-Jan-26,Jan-26,PASS,4-Jan-26,0,,slot 1/4-1/7; fix 1 MF using XB gamescore term,,
Kite,Application,1,1.01,NA/EU,Sony,PS5,PPSA-34429,SOA,6-Jan-26,Jan-26,PASS,7-Jan-26,2,,slot 1/6-1/9; fix 1 MF using XB gamerscore term,,
AdamSS,Patch,1,1.08,WW,Microsoft,XBS,9NSM674QVLBS,SOA,6-Jan-26,Jan-26,PASS,6-Jan-26,1,,1.08 patch,,
AdamSS,Patch,1,1.08,WW,Sony,PS5,PPSA-30247,SOJ,7-Jan-26,Jan-26,PASS,7-Jan-26,1,,1.08 patch,,
AdamSS,Patch,1,1.08,WW,Valve,Steam,21523454,SOA,21-Jan-26,Jan-26,PASS,21-Jan-26,1,,1.08 patch,,
AdamSS,Game,1,1.00,NA/EU,Nintendo,NSW2,BEE-P-ABUJA,SOJ,13-Jan-26,Jan-26,PASS,14-Jan-26,2,,NA/EU-only MAC,,
Gelande,Patch,1,1.15,WW,Nintendo,NSW2,BEE-U-AAGRA,SOJ,16-Jan-26,Jan-26,PASS,25-Jan-26,6,,patch 1.15,,
Gelande,Patch,1,1.15,WW,Sony,PS5,PPSA-31327,SOJ,21-Jan-26,Jan-26,PASS,21-Jan-26,1,,patch 1.15 (rapid); RC v3,,
Gelande,Patch,1,1.15,WW,Microsoft,XBS,9NRKLTWN2ZQ7,SOA,16-Jan-26,Jan-26,PASS,19-Jan-26,2,,"XBS-only MF-fix patch (1.15, CU5)",,
Gelande,Patch,1,1.15,WW,Valve,Steam,21476300,SOA,16-Jan-26,Jan-26,PASS,17-Jan-26,1,,patch 1.15,,
Biscus,Patch,1,1.10,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,16-Jan-26,Jan-26,PASS,25-Jan-26,6,,D1P,,
Biscus,Patch,1,1.10,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,16-Jan-26,Jan-26,PASS,19-Jan-26,2,,D1P,,
Biscus,Patch,1,1.10,WW,Sony,PS4,CUSA-54714,SOJ,16-Jan-26,Jan-26,PASS,19-Jan-26,2,,D1P (slot 1/18 - 1/20),,
Biscus,Patch,1,1.10,WW,Sony,PS5,PPSA-30223,SOJ,16-Jan-26,Jan-26,PASS,19-Jan-26,2,,D1P (slot 1/18 - 1/20),,
Biscus,Patch,1,1.10,WW,Valve,Steam,21485170,SOA,16-Jan-26,Jan-26,PASS,16-Jan-26,1,,D1P,,
APK2,Patch,1,1.50,WW,Nintendo,NSW,HAC-U-BC7VB,SOJ,16-Jan-26,Jan-26,PASS,23-Jan-26,6,,1.50 patch,,
APK2,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-BC7VB,SOJ,16-Jan-26,Jan-26,PASS,23-Jan-26,6,,Tanjiro DLC4,,
APK2,Patch,1,1.50,WW,Sony,PS5,PPSA-25427,SOJ,16-Jan-26,Jan-26,PASS,18-Jan-26,1,,1.50 patch,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,16-Jan-26,Jan-26,PASS,21-Jan-26,4,,Tanjiro DLC4,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,16-Jan-26,Jan-26,PASS,21-Jan-26,4,,PS5 Tournament DLC,,
APK2,Patch,1,1.50,WW,Sony,PS4,CUSA-50716,SOJ,16-Jan-26,Jan-26,PASS,18-Jan-26,1,,1.50 patch,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,16-Jan-26,Jan-26,PASS,21-Jan-26,4,,Tanjiro DLC4,,
APK2,Patch,1,1.50,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,20-Jan-26,Jan-26,PASS,20-Jan-26,1,,1.50 patch,,
APK2,DLC,1,1.00,WW,Microsoft,XB1,9N0LF2J5BQ3M,SOA,20-Jan-26,Jan-26,PASS,20-Jan-26,1,,Tanjiro DLC4,,
APK2,Patch,1,1.50,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,20-Jan-26,Jan-26,PASS,20-Jan-26,1,,1.50 patch,,
APK2,DLC,1,1.00,WW,Microsoft,XBS,9N0LF2J5BQ3M,SOA,20-Jan-26,Jan-26,PASS,20-Jan-26,1,,Tanjiro DLC4,,
APK2,Patch,1,1.50,WW,Valve,Steam,21519040,SOA,21-Jan-26,Jan-26,PASS,21-Jan-26,1,,1.50 patch,,
APK2,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,21-Jan-26,Jan-26,PASS,21-Jan-26,1,,Tanjiro DLC4,,
AdamSS,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-ABV6A,SOJ,21-Jan-26,Jan-26,PASS,29-Jan-26,7,,Beta ROM for OBT#2,,
Nexus2 K1,Patch,1,2.13,WW,Valve,Steam,21567470,SOA,23-Jan-26,Jan-26,PASS,23-Jan-26,1,,"""Final"" patch 2.13",,
Nexus2 K2,Patch,1,2.13,WW,Nintendo,NSW2,BEE-U-AA3DA,SOJ,23-Jan-26,Jan-26,PASS,2-Feb-26,7,,"""Final"" patch 2.13",,
Nexus2 K2,Patch,1,01.013.000,WW,Sony,PS5,PPSA-31334,SOJ,23-Jan-26,Jan-26,PASS,23-Jan-26,1,,"""Final"" patch 2.13",,
Nexus2 K2,Patch,1,2.13.930.0,WW,Microsoft,XBS,9NFVRXK3HJ8J,SOA,23-Jan-26,Jan-26,PASS,23-Jan-26,1,,"""Final"" patch 2.13",,
Nexus2 K2,Patch,1,2.13,WW,Valve,Steam,21583042,SOA,23-Jan-26,Jan-26,PASS,23-Jan-26,1,,"""Final"" patch 2.13",,
Terra,Patch,1,1.30,WW,Nintendo,NSW,HAC-U-A8QFA,SOJ,29-Jan-26,Jan-26,PASS,6-Feb-26,7,,Patch 3 (Mega-man DLC),,
Terra,Patch,1,1.30,WW,Nintendo,NSW2,HAC-U-A8QFA,SOJ,29-Jan-26,Jan-26,PASS,6-Feb-26,7,,Patch 3; NSW2 patch baked in NSW1 patch ROM,,
Terra,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-A8QFA,SOJ,29-Jan-26,Jan-26,PASS,6-Feb-26,7,,Mega-man DLC,,
Terra,Patch,1,1.30,WW,Sony,PS4,CUSA-35016,SOJ,29-Jan-26,Jan-26,PASS,2-Feb-26,3,,Patch 3,,
Terra,DLC,1,1.00,WW,Sony,PS4,CUSA-35016,SOJ,29-Jan-26,Jan-26,PASS,2-Feb-26,3,,Mega-man DLC,,
Terra,Patch,1,1.30,WW,Sony,PS5,PPSA-08804,SOJ,29-Jan-26,Jan-26,PASS,2-Feb-26,3,,Patch 3,,
Terra,DLC,1,1.00,WW,Sony,PS5,PPSA-08804,SOJ,29-Jan-26,Jan-26,PASS,2-Feb-26,3,,Mega-man DLC,,
Terra,Patch,1,1.3.0.0,WW,Microsoft,XB1,9NJZSFP2ZNVK,SOA,29-Jan-26,Jan-26,PASS,29-Jan-26,1,,Patch 3,,
Terra,DLC,1,1.00,WW,Microsoft,XB1,9PBF5J0SB0GB,SOA,29-Jan-26,Jan-26,PASS,29-Jan-26,1,,Mega-man DLC,,
Terra,Patch,1,2.3.0.0,WW,Microsoft,XBS,9NJZSFP2ZNVK,SOA,29-Jan-26,Jan-26,PASS,29-Jan-26,1,,Patch 3,,
Terra,DLC,1,1.00,WW,Microsoft,XBS,9PBF5J0SB0GB,SOA,29-Jan-26,Jan-26,PASS,29-Jan-26,1,,Mega-man DLC,,
Biscus,Patch,1,1.11,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,2-Feb-26,Feb-26,PASS,6-Feb-26,5,,"2nd D1P, sign-off 1/30",,
Biscus,Patch,1,1.11,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,2-Feb-26,Feb-26,PASS,4-Feb-26,3,,"2nd D1P, sign-off 1/30",,
Biscus,Patch,1,1.11,WW,Sony,PS4,CUSA-54714,SOJ,2-Feb-26,Feb-26,PASS,2-Feb-26,1,,"2nd D1P, sign-off 1/30",,
Biscus,Patch,1,1.11,WW,Sony,PS5,PPSA-30223,SOJ,2-Feb-26,Feb-26,PASS,2-Feb-26,1,,"2nd D1P, sign-off 1/30",,
Biscus,Patch,1,1.11,WW,Valve,Steam,21724569,SOA,2-Feb-26,Feb-26,PASS,2-Feb-26,1,,"2nd D1P, sign-off 1/30",,
Tenp2,Patch,1,1.05,WW,Nintendo,NSW2,BEE-P-AAGGA,SOJ,9-Feb-26,Feb-26,PASS,18-Feb-26,8,,v4 patch; sign-off 2/4,,
Nexus2 K2,Patch,1,01.014.000,WW,Sony,PS5,PPSA-31334,SOJ,9-Feb-26,Feb-26,PASS,9-Feb-26,1,,PS5-only patch 2.14; sign-off 2/6,,
Biscus,Patch,1,1.12,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,9-Feb-26,Feb-26,PASS,16-Feb-26,6,,"3rd D1P, sign-off 2/6 TBC",,
Biscus,Patch,1,1.12,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,9-Feb-26,Feb-26,PASS,11-Feb-26,3,,"3rd D1P, sign-off 2/6 TBC",,
Biscus,Patch,1,1.12,WW,Sony,PS4,CUSA-54714,SOJ,9-Feb-26,Feb-26,PASS,9-Feb-26,1,,"3rd D1P, sign-off 2/6 TBC",,
Biscus,Patch,1,1.12,WW,Sony,PS5,PPSA-30223,SOJ,9-Feb-26,Feb-26,PASS,9-Feb-26,1,,"3rd D1P, sign-off 2/6 TBC",,
Biscus,Patch,1,1.12,WW,Valve,Steam,21811205,SOA,9-Feb-26,Feb-26,PASS,9-Feb-26,1,,"3rd D1P, sign-off 2/6 TBC",,
APK2,Patch,1,1.60,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,6-Feb-26,Feb-26,PASS,13-Feb-26,6,,1.60 patch (sign-off 2/5),,
APK2,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-BC7VB,SOJ,6-Feb-26,Feb-26,PASS,13-Feb-26,6,,Giyu DLC5 (sign-off 2/5),,
APK2,Patch,1,1.60,WW,Sony,PS5,PPSA-25427,SOJ,9-Feb-26,Feb-26,PASS,9-Feb-26,1,,1.60 patch (sign-off 2/6),,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,9-Feb-26,Feb-26,PASS,11-Feb-26,3,,Giyu DLC5 (sign-off 2/6),,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,9-Feb-26,Feb-26,PASS,11-Feb-26,3,,PS5 Tournament DLC (sign-off 2/6),,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,9-Feb-26,Feb-26,PASS,11-Feb-26,3,,PS5 Tournament DLC (sign-off 2/6),,
APK2,Patch,1,1.60,WW,Sony,PS4,CUSA-50716,SOJ,9-Feb-26,Feb-26,PASS,9-Feb-26,1,,1.60 patch (sign-off 2/6),,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,9-Feb-26,Feb-26,PASS,11-Feb-26,3,,Giyu DLC5 (sign-off 2/6); slot 2/11-2/13,,
APK2,Patch,1,1.60,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,9-Feb-26,Feb-26,PASS,10-Feb-26,2,,1.60 patch (sign-off 2/9),,
APK2,DLC,1,1.00,WW,Microsoft,XB1,9N0LF2J5BQ3M,SOA,9-Feb-26,Feb-26,PASS,10-Feb-26,2,,Giyu DLC5 (sign-off 2/9),,
APK2,Patch,1,1.60,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,9-Feb-26,Feb-26,PASS,10-Feb-26,2,,1.60 patch (sign-off 2/9),,
APK2,DLC,1,1.00,WW,Microsoft,XBS,9N0LF2J5BQ3M,SOA,9-Feb-26,Feb-26,PASS,10-Feb-26,2,,Giyu DLC5 (sign-off 2/9),,
APK2,Patch,1,1.60,WW,Valve,Steam,21912996,SOA,18-Feb-26,Feb-26,PASS,18-Feb-26,1,,1.60 patch (sign-off 2/17),,
APK2,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,18-Feb-26,Feb-26,PASS,18-Feb-26,1,,Giyu DLC5 (sign-off 2/17),,
Biscus,Patch,1,1.13,WW,Nintendo,NSW2,BEE-P-AA59A,SOJ,20-Feb-26,Feb-26,PASS,27-Feb-26,6,,sign-off 2/19,,
Biscus,Patch,1,1.13,WW,Microsoft,XBS,9PL8B0T091SZ,SOA,20-Feb-26,Feb-26,PASS,20-Feb-26,1,,sign-off 2/19,,
Biscus,Patch,1,1.13,WW,Sony,PS4,CUSA-54714,SOJ,20-Feb-26,Feb-26,PASS,20-Feb-26,1,,sign-off 2/19,,
Biscus,Patch,1,1.13,WW,Sony,PS5,PPSA-30223,SOJ,20-Feb-26,Feb-26,PASS,20-Feb-26,1,,PS5-only Lads & Ladies DLC patch; sign-off 2/19,,
Biscus,Patch,1,1.01,WW,Sony,PS5,PPSA-30223,SOJ,20-Feb-26,Feb-26,PASS,20-Feb-26,1,,sign-off 2/19,,
Biscus,Patch,1,1.13,WW,Valve,Steam,21991519,SOA,20-Feb-26,Feb-26,PASS,20-Feb-26,1,,sign-off 2/19,,
Terra,Patch,1,1.10,WW,Sony,PS5,PPSA-30943,SOJ,12-Feb-26,Feb-26,PASS,16-Feb-26,3,,"Demo patch (new app icon + other fixes)
Slot 2/16-2/18",,
Terra,Patch,1,1.1.1.0,WW,Microsoft,XBS,9PGDMMC6QGGP,SOA,12-Feb-26,Feb-26,PASS,12-Feb-26,1,,Demo patch (new app icon + other fixes),,
Terra,Patch,1,1.11,WW,Valve,Steam,21761499,SOA,19-Feb-26,Feb-26,PASS,19-Feb-26,1,,Demo patch (new app icon + other fixes),,
Terra,Patch,1,1.11.6,WW,Epic,EGS,terra demo production,SOA,19-Feb-26,Feb-26,PASS,19-Feb-26,1,,Demo patch (new app icon + other fixes),,
Terra,Patch,1,1.31,WW,Nintendo,NSW,HAC-U-A8QFA,SOJ,25-Feb-26,Feb-26,PASS,4-Mar-26,6,,1.31 patch (sign-off 2/24),,
Terra,Patch,1,1.31,WW,Nintendo,NSW2,HAC-U-A8QFA,SOJ,25-Feb-26,Feb-26,PASS,4-Mar-26,6,,1.31 patch (sign-off 2/24),,
Terra,Patch,1,1.31,WW,Sony,PS4,CUSA-35016,SOJ,26-Feb-26,Feb-26,PASS,26-Feb-26,1,,1.31 patch (sign-off 2/25),,
Terra,Patch,1,1.31,WW,Sony,PS5,PPSA-08804,SOJ,26-Feb-26,Feb-26,PASS,26-Feb-26,1,,1.31 patch (sign-off 2/25),,
Terra,Patch,1,1.3.1.0,WW,Microsoft,XB1,9NJZSFP2ZNVK,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,1.31 patch (sign-off 2/26),,
Terra,Patch,1,2.3.1.0,WW,Microsoft,XBS,9NJZSFP2ZNVK,SOA,27-Feb-26,Feb-26,PASS,27-Feb-26,1,,1.31 patch (sign-off 2/26),,
Terra,Patch,1,1.31,WW,Epic,EGS,terra production,SOA,2-Mar-26,Mar-26,PASS,3-Mar-26,2,,Patch 3 (1.31); Binary: terra qa master,,
Terra,DLC,1,1.00,WW,Epic,EGS,terra production,SOA,11-Feb-26,Feb-26,PASS,11-Feb-26,1,,Mega-man DLC,,
Terra,Patch,1,1.31,WW,Valve,Steam,21982508,SOA,3-Mar-26,Mar-26,PASS,3-Mar-26,1,,Patch 3 (1.31),,
Terra,DLC,1,1.00,WW,Valve,Steam,N/A,SOA,11-Feb-26,Feb-26,PASS,11-Feb-26,1,,Mega-man DLC,,
AdamSS,Demo,1,1.00,WW,Nintendo,NSW2,BEE-P-ABF3A,SOJ,4-Mar-26,Mar-26,PASS,10-Mar-26,5,,"ASS demo, sign-off 2/26",,
AdamSS,Demo,1,1.00,WW,Sony,PS5,PPSA-35874,SOJ,27-Feb-26,Feb-26,PASS,2-Mar-26,2,,"ASS demo, sign-off 2/26",,
AdamSS,Demo,1,1.00,WW,Microsoft,XBS,9NLNT7RD9BFP,SOA,4-Mar-26,Mar-26,PASS,9-Mar-26,4,,"ASS demo, sign-off 3/4",,
AdamSS,Demo,1,1.00,WW,Valve,Steam,22259213,SOA,13-Mar-26,Mar-26,PASS,19-Mar-26,5,,"ASS free edition, sign-off 3/13",,
AdamSS,Patch,1,1.10,WW,Nintendo,NSW2,BEE-U-AA4AA,SOJ,27-Feb-26,Feb-26,PASS,23-Mar-26,17,,"1.10 patch, sign-off 2/26",,
AdamSS,Patch,1,1.10,WW,Sony,PS5,PPSA-30247,SOJ,27-Feb-26,Feb-26,PASS,2-Mar-26,2,,"1.10 patch, sign-off 2/26
slot 3/2-3/5",,
AdamSS,Patch,1,1.10,WW,Microsoft,XBS,9NSM674QVLBS,SOA,4-Mar-26,Mar-26,PASS,9-Mar-26,4,,"1.10 patch, sign-off 3/4",,
AdamSS,Patch,1,1.10,WW,Valve,Steam,22258875,SOA,13-Mar-26,Mar-26,PASS,13-Mar-26,1,,"1.10 patch, sign-off 3/13",,
Mist,Patch,1,1.20,WW,Nintendo,NSW,HAC-M-BCU8A,SOJ,27-Feb-26,Feb-26,PASS,4-Mar-26,4,,1.20 patch,,
